434002_HouseInterior_6.jpg,0,0
98002_HouseInterior_6.jpg,3,0
42013_HouseInterior_6.jpg,1,4
289012_HouseInterior_6.jpg,4,2
308007_HouseInterior_6.jpg,2,3
422011_HouseInterior_6.jpg,1,1
1063003_HouseInterior_6.jpg,3,1
423010_HouseInterior_6.jpg,2,2
327004_HouseInterior_6.jpg,0,1
1047003_HouseInterior_6.jpg,0,0
93001_HouseInterior_6.jpg,3,0
19009_HouseInterior_6.jpg,1,4
523010_HouseInterior_6.jpg,2,2
380008_HouseInterior_6.jpg,4,0
235009_HouseInterior_6.jpg,0,1
432014_HouseInterior_6.jpg,1,1
1047003_HouseInterior_6.jpg,0,0
74013_HouseInterior_6.jpg,4,4
111001_HouseInterior_6.jpg,3,3
72002_HouseInterior_6.jpg,2,2
298002_HouseInterior_6.jpg,4,0
311011_HouseInterior_6.jpg,1,4
26014_HouseInterior_6.jpg,0,0
497003_HouseInterior_6.jpg,2,0
380008_HouseInterior_6.jpg,4,2
140001_HouseInterior_6.jpg,0,1
250003_HouseInterior_6.jpg,2,3
78001_HouseInterior_6.jpg,3,1
60014_HouseInterior_6.jpg,1,3
415004_HouseInterior_6.jpg,2,2
110006_HouseInterior_6.jpg,0,0
405009_HouseInterior_6.jpg,2,2
60014_HouseInterior_6.jpg,1,1
29006_HouseInterior_6.jpg,3,1
301011_HouseInterior_6.jpg,1,2
228004_HouseInterior_6.jpg,4,2
308006_HouseInterior_6.jpg,2,2
311011_HouseInterior_6.jpg,1,1
338011_HouseInterior_6.jpg,0,0
83002_HouseInterior_6.jpg,0,0
78008_HouseInterior_6.jpg,2,0
29014_HouseInterior_6.jpg,4,1
452005_HouseInterior_6.jpg,0,2
187005_HouseInterior_6.jpg,1,1
1023003_HouseInterior_6.jpg,0,0
496012_HouseInterior_6.jpg,2,1
401001_HouseInterior_6.jpg,1,0
1013002_HouseInterior_6.jpg,0,1
88006_HouseInterior_6.jpg,1,0
412002_HouseInterior_6.jpg,1,1
480002_HouseInterior_6.jpg,2,0
385007_HouseInterior_6.jpg,1,0
100001_HouseInterior_6.jpg,4,1
78001_HouseInterior_6.jpg,3,3
