520001_HouseInterior_6.jpg,2,4,It seems luxurious 
48014_HouseInterior_6.jpg,0,0,There are no home appliances
400012_HouseInterior_6.jpg,1,1,Very few items
213007_HouseInterior_6.jpg,4,2,Average
476006_HouseInterior_6.jpg,2,1,No costly items
86007_HouseInterior_6.jpg,1,1,At least Almira is there
65007_HouseInterior_6.jpg,1,1,Tv and other items
482009_HouseInterior_6.jpg,0,0,Pathetic conditions
19009_HouseInterior_6.jpg,1,1,Well managed
201006_HouseInterior_6.jpg,0,1,On average 
243004_HouseInterior_6.jpg,1,1,Below average
298012_HouseInterior_6.jpg,3,2,Average
163001_HouseInterior_6.jpg,3,3,fridge and PC
1055003_HouseInterior_6.jpg,3,3,Quality  of windows and its curtain
220009_HouseInterior_6.jpg,4,3,Well managed
182008_HouseInterior_6.jpg,2,2,On average
73002_HouseInterior_6.jpg,1,1,Below average
12013_HouseInterior_6.jpg,1,1,NA
306008_HouseInterior_6.jpg,4,4,Quite spacious
213009_HouseInterior_6.jpg,0,2,On average
283014_HouseInterior_6.jpg,3,1,Beow average
10010_HouseInterior_6.jpg,2,1,NA
491008_HouseInterior_6.jpg,1,2,Average
205005_HouseInterior_6.jpg,1,1,Roof is very basic
8010_HouseInterior_6.jpg,2,1,Floor is below average
60014_HouseInterior_6.jpg,1,1,Below average
86007_HouseInterior_6.jpg,1,1,Below average
1032011_HouseInterior_6.jpg,4,2,Average
163008_HouseInterior_6.jpg,3,3,Above average
135012_HouseInterior_6.jpg,2,3,Above average
80014_HouseInterior_6.jpg,3,2,Middle range
135005_HouseInterior_6.jpg,2,2,Average
395006_HouseInterior_6.jpg,2,2,Messy
395001_HouseInterior_6.jpg,1,1,Below average
497003_HouseInterior_6.jpg,2,2,Average
84010_HouseInterior_6.jpg,3,3,Above average
159012_HouseInterior_6.jpg,3,4,Everything looks expensive
418009_HouseInterior_6.jpg,1,3,Above average
35002_HouseInterior_6.jpg,4,3,Above average
415011_HouseInterior_6.jpg,2,3,NA
107008_HouseInterior_6.jpg,3,0,Very poor condition
1031012_HouseInterior_6.jpg,2,2,Average
484007_HouseInterior_6.jpg,0,3,Above average
415001_HouseInterior_6.jpg,2,2,Middle range
483002_HouseInterior_6.jpg,0,0,Not so bad
