228004_HouseInterior_6.jpg,4,4,Quality of furniture
325001_HouseInterior_6.jpg,1,3,Above average
108013_HouseInterior_6.jpg,3,1,Furniture is quite old
368003_HouseInterior_6.jpg,0,2,Fridge and TV etc.
474010_HouseInterior_6.jpg,2,2,On average
75002_HouseInterior_6.jpg,0,0,Not so good
80008_HouseInterior_6.jpg,1,0,There are no items
269003_HouseInterior_6.jpg,0,2,Average
395003_HouseInterior_6.jpg,2,2,Quality of Chairs and other items
269004_HouseInterior_6.jpg,0,2,Quite spacious 
238005_HouseInterior_6.jpg,2,2,Well manged room
124005_HouseInterior_6.jpg,3,1,Actress pictures and 1 Tv 
90005_HouseInterior_6.jpg,3,3,Quite spacious and ventilated
217001_HouseInterior_6.jpg,1,4,A bulky room with space and reasonable priced sofas
148009_HouseInterior_6.jpg,4,2,Not so bulky room
56003_HouseInterior_6.jpg,3,3,Neat and clean room
513006_HouseInterior_6.jpg,2,2,It is spacious with TV
333001_HouseInterior_6.jpg,2,2,Having almira 
1053018_HouseInterior_6.jpg,0,0,Room with few items
98011_HouseInterior_6.jpg,4,0,Furnitured roof
120007_HouseInterior_6.jpg,1,4,Well furnished room
113003_HouseInterior_6.jpg,0,1,Tiny room
14006_HouseInterior_6.jpg,2,2,Having PC and one sofa
273005_HouseInterior_6.jpg,1,2,Floor is furnitured
227010_HouseInterior_6.jpg,4,0,Floor is not so good 
441005_HouseInterior_6.jpg,2,2,Not well aranged
464014_HouseInterior_6.jpg,2,2,Small room with almira and bed
267009_HouseInterior_6.jpg,3,2,Big room
364005_HouseInterior_6.jpg,0,1,Walls are not well painted
423010_HouseInterior_6.jpg,2,3,Very decorative room
159012_HouseInterior_6.jpg,3,2,Unoranised room
294010_HouseInterior_6.jpg,4,2,A big room with lots o furniture
143011_HouseInterior_6.jpg,2,2,An attractive room
403005_HouseInterior_6.jpg,1,3,Nicely furnitured
90005_HouseInterior_6.jpg,3,0,No furniture
299010_HouseInterior_6.jpg,0,3,Floor is nicely furnitured
271010_HouseInterior_6.jpg,0,2,There are some items.
18011_HouseInterior_6.jpg,0,0,The quality of furniture is too old.
96002_HouseInterior_6.jpg,3,0,There are noo Home appliances or other things.
240012_HouseInterior_6.jpg,4,2,Its on average atleast with TV.
497003_HouseInterior_6.jpg,2,4,The curtain seems quite expaensive.
70012_HouseInterior_6.jpg,4,3,Lots of things are there in room.
14010_HouseInterior_6.jpg,3,4,Spacious room with well carparated floor.
150011_HouseInterior_6.jpg,4,4,Walls are shabby.
148009_HouseInterior_6.jpg,4,4,"The window, Tv and oveall it looks good."
29014_HouseInterior_6.jpg,4,1,Messy 
263010_HouseInterior_6.jpg,0,3,Curtains are beuatiful along with good floor mat.
448013_HouseInterior_6.jpg,1,0,Space crunch
418009_HouseInterior_6.jpg,1,1,Not so well 
262008_HouseInterior_6.jpg,0,2,Lots of stuff.
84010_HouseInterior_6.jpg,3,1,There are no home appliance and old house
470004_HouseInterior_6.jpg,1,3,Windows and sitting arrangement makes it perfect.
311012_HouseInterior_6.jpg,1,1,Messy
266009_HouseInterior_6.jpg,0,0,There are no home apliances.
162001_HouseInterior_6.jpg,1,2,Not well oraganised
293004_HouseInterior_6.jpg,0,4,Room is neat and clean
149010_HouseInterior_6.jpg,2,3,Blue Curtains and bench
12013_HouseInterior_6.jpg,1,1,Tv and Sofas
203010_HouseInterior_6.jpg,2,2,Lot of stuff
60008_HouseInterior_6.jpg,3,2,NA
163009_HouseInterior_6.jpg,2,2,Furniture floor and wooden sofa
436013_HouseInterior_6.jpg,1,1,Apart from wooden sofas there are no items such as almira and tv etc.
139004_HouseInterior_6.jpg,4,1,Very basic Tv
70012_HouseInterior_6.jpg,4,4,Beautiful sofa and Pc 
148002_HouseInterior_6.jpg,4,4,Spacious room and wooden sofas 
311005_HouseInterior_6.jpg,1,3,"fan, tv and wooden sofa"
8010_HouseInterior_6.jpg,2,3,No home appliancesand and floor looks dirty.
65012_HouseInterior_6.jpg,2,2,TV and one fine curtail
107002_HouseInterior_6.jpg,2,2,Nea and clean
29006_HouseInterior_6.jpg,3,3,Blue color beautiful curtain and spacious room
98002_HouseInterior_6.jpg,3,3,NA
112007_HouseInterior_6.jpg,3,3,Almira is beautiful
31003_HouseInterior_6.jpg,2,2,Middle range
125007_HouseInterior_6.jpg,4,1,Messy room
163002_HouseInterior_6.jpg,3,3,"Wooden sofa and PC, TV and blue curtains"
217013_HouseInterior_6.jpg,1,3,Very big room with windows.
187002_HouseInterior_6.jpg,1,1,only chairs are there 
1055003_HouseInterior_6.jpg,3,3,Beautiful furniture walls
294010_HouseInterior_6.jpg,4,4,Exotic room decorated with many colors
100013_HouseInterior_6.jpg,4,4,Blue curtains and spacious room.
310002_HouseInterior_6.jpg,3,3,"Wooden sofas and white curtain , looks preety "
213007_HouseInterior_6.jpg,4,4,"A very big room, beautiful sofas along with red curtains."
2013_HouseInterior_6.jpg,0,2,Only chairs
460012_HouseInterior_6.jpg,1,0,There are basic items
238005_HouseInterior_6.jpg,2,0,Very small room
162001_HouseInterior_6.jpg,1,1,NA
100001_HouseInterior_6.jpg,4,4,Very beautiful rom having curtains and wooden sofas
285011_HouseInterior_6.jpg,0,4,Nice sofas and beautiful window
343002_HouseInterior_6.jpg,1,1,Wooden bench 
53009_HouseInterior_6.jpg,4,0,Only wooden sofas floor is muddy
487012_HouseInterior_6.jpg,2,3,Wooden sofa
135008_HouseInterior_6.jpg,4,1,only almira and gunny sack
108013_HouseInterior_6.jpg,3,4,A spacious room with beautiful window.
274004_HouseInterior_6.jpg,4,3,"Fridge , TV and spacious room"
90003_HouseInterior_6.jpg,0,4,Newly decorated rom
157008_HouseInterior_6.jpg,3,2,Only  two wooden sofa
163001_HouseInterior_6.jpg,3,3,Nice sofas
470008_HouseInterior_6.jpg,1,2,Normal size room
157009_HouseInterior_6.jpg,4,0,Space issue
1028003_HouseInterior_6.jpg,0,2,NA
163001_HouseInterior_6.jpg,3,1,Only clothes
243002_HouseInterior_6.jpg,2,2,Beautiful windows along with curtain
342010_HouseInterior_6.jpg,0,0,Floor is not cemented 
12013_HouseInterior_6.jpg,1,1,Old house 
6001_HouseInterior_6.jpg,2,2,Messy room
402011_HouseInterior_6.jpg,2,2,Tv and it seems that less space
523010_HouseInterior_6.jpg,2,2,Less space only almira is there
494001_HouseInterior_6.jpg,1,1,only Tv
243002_HouseInterior_6.jpg,2,1,Old furniture
304004_HouseInterior_6.jpg,4,0,Floor is not cemented
444002_HouseInterior_6.jpg,3,2,Lots of things are there in room
410012_HouseInterior_6.jpg,0,2,NA
99010_HouseInterior_6.jpg,2,2,only two sitting sofas 
494008_HouseInterior_6.jpg,1,3,Beautiful room
335012_HouseInterior_6.jpg,2,2,Less space 
283014_HouseInterior_6.jpg,3,1,Roof is not so bad
412002_HouseInterior_6.jpg,1,2,Nice room
1013002_HouseInterior_6.jpg,0,2,On average 
185007_HouseInterior_6.jpg,1,1,only Tv but walls are cracky
71007_HouseInterior_6.jpg,2,2,Floor is good but only chairs
368010_HouseInterior_6.jpg,4,2,Tv and inverter 
157008_HouseInterior_6.jpg,3,3,Lots of items are there but covered
523010_HouseInterior_6.jpg,2,3,Beautiful sofas
136013_HouseInterior_6.jpg,1,1,Only Tv 
220007_HouseInterior_6.jpg,1,1,Wood made room
159006_HouseInterior_6.jpg,3,1,NA
32011_HouseInterior_6.jpg,1,4,Looks very expensive sofas and interior design
269006_HouseInterior_6.jpg,0,3,Big room
236002_HouseInterior_6.jpg,0,0,Looks pathetic condition
152008_HouseInterior_6.jpg,0,0,NA
32005_HouseInterior_6.jpg,2,2,satisfactory
299001_HouseInterior_6.jpg,3,1,Only machine stand 
69007_HouseInterior_6.jpg,1,0,No items are there
74013_HouseInterior_6.jpg,4,0,Only wood made 
391004_HouseInterior_6.jpg,2,2,Well painted room
274014_HouseInterior_6.jpg,2,0,Shabby room
127003_HouseInterior_6.jpg,0,1,only almira and table visibe 
255013_HouseInterior_6.jpg,4,2,Sofas and interior desigh 
408002_HouseInterior_6.jpg,1,2,Good animmation cartoons
325001_HouseInterior_6.jpg,1,1,Basic bed
29006_HouseInterior_6.jpg,3,0,Only chairs 
113009_HouseInterior_6.jpg,2,2,Pc and sofas are on average 
338011_HouseInterior_6.jpg,0,2,Spacious room
18011_HouseInterior_6.jpg,0,0,NA
101008_HouseInterior_6.jpg,2,4,expensive sofas 
368003_HouseInterior_6.jpg,0,0,Only chairs
151010_HouseInterior_6.jpg,4,1,Woden Sofa
163007_HouseInterior_6.jpg,3,4,floor is also beautiful along with wooden sofas
100001_HouseInterior_6.jpg,4,3,Lots of items
89004_HouseInterior_6.jpg,1,4,Superbs 
39004_HouseInterior_6.jpg,3,3,Amazing
289012_HouseInterior_6.jpg,4,3,Nice curtains 
97006_HouseInterior_6.jpg,4,4,Spacious room
154014_HouseInterior_6.jpg,4,4,Bueatiful room
476002_HouseInterior_6.jpg,0,4,Wodden sofa are expensive and floor is also good looking
482002_HouseInterior_6.jpg,2,3,Only bed and fridge 
301011_HouseInterior_6.jpg,1,1,Almira and normal bed
340014_HouseInterior_6.jpg,3,4,Good quality furniture
210010_HouseInterior_6.jpg,4,4,loks preety
405014_HouseInterior_6.jpg,3,3,NA
159012_HouseInterior_6.jpg,3,3,Amazing
90009_HouseInterior_6.jpg,4,4,Spacious room floor mattress 
