78010_HouseInterior_6.jpg,0,2,it has some items.
392001_HouseInterior_6.jpg,1,1,Less number of expensive items.
35002_HouseInterior_6.jpg,4,2,It sounds median level.
333003_HouseInterior_6.jpg,2,1,NA
263005_HouseInterior_6.jpg,0,0,Floor is not upto the mark.
469008_HouseInterior_6.jpg,1,3,Lots of items 
68005_HouseInterior_6.jpg,3,2,NA
14010_HouseInterior_6.jpg,3,3,Well Arranged
329012_HouseInterior_6.jpg,2,1,Walls are cracky.
116004_HouseInterior_6.jpg,1,0,Only table is present
225004_HouseInterior_6.jpg,0,0,furniture is not available.
410004_HouseInterior_6.jpg,0,0,Muddy Walls (Kacchi Diware)
261001_HouseInterior_6.jpg,1,1,Not so good furniture.
142001_HouseInterior_6.jpg,2,2,Sufficient furniture is available.
162004_HouseInterior_6.jpg,3,3,Well arranged furniture.
199012_HouseInterior_6.jpg,3,3,Well Arranged furniture good conditions of walls.
310002_HouseInterior_6.jpg,3,3,"Quite spacious, neat and clean."
255011_HouseInterior_6.jpg,4,4,Seems luxurious because of interior design.
304004_HouseInterior_6.jpg,4,4,Good quality of sofas and overall upto the mark.
157008_HouseInterior_6.jpg,3,3,Satisfactory upper middle 
96002_HouseInterior_6.jpg,3,3,Good Quality of Sofas and other articles.
186004_HouseInterior_6.jpg,2,2,Floor furniture is middle range.
42007_HouseInterior_6.jpg,1,1,Walls and furniture justify lower middle range.
488001_HouseInterior_6.jpg,2,2,Median range is justifiable .
1032013_HouseInterior_6.jpg,1,1,Seems Messy
412002_HouseInterior_6.jpg,1,1,Walls are not so high
325001_HouseInterior_6.jpg,1,1,Well Arranged
249010_HouseInterior_6.jpg,0,0,Not so high quality furniture.
8010_HouseInterior_6.jpg,2,2,NA
62007_HouseInterior_6.jpg,1,1,Want of repairing
63006_HouseInterior_6.jpg,1,1,NA
37004_HouseInterior_6.jpg,1,1,Quite messy.
510010_HouseInterior_6.jpg,0,0,There no items available.
297005_HouseInterior_6.jpg,1,1,Some items are there.
74004_HouseInterior_6.jpg,0,0,NA
154009_HouseInterior_6.jpg,2,2,Middle range furniture.
143011_HouseInterior_6.jpg,2,2,Middle range furniture and TV
158005_HouseInterior_6.jpg,1,1,Only Furniture.
237010_HouseInterior_6.jpg,1,1,Not so expensive 
259003_HouseInterior_6.jpg,0,0,There no items available.
384008_HouseInterior_6.jpg,2,2,NA
205006_HouseInterior_6.jpg,1,1,NA
509002_HouseInterior_6.jpg,2,2,Except floor all things are well.
317008_HouseInterior_6.jpg,1,1,Walls are not painted
74012_HouseInterior_6.jpg,0,0,Furniture is not so good 
1039002_HouseInterior_6.jpg,0,0,floor conditon is pitiable
163001_HouseInterior_6.jpg,3,3,upto the standard.
31003_HouseInterior_6.jpg,2,2,Satisfactory 
60014_HouseInterior_6.jpg,1,1,Walls are not painted.
